name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;881;0;952;3155;1129;3155;1105;0
header;178;170;178;204;2007;204;2007;170
A;1075;231;1075;260;1098;260;1098;231
B;1077;908;1077;935;1097;935;1097;908
A;953;1335;953;1352;961;1352;961;1335
C;1078;1579;1078;1607;1099;1607;1099;1579
B;953;1836;953;1853;962;1853;962;1836
D;1084;2247;1084;2276;1106;2276;1106;2247
C;1010;2626;1010;2648;1028;2648;1028;2626
A;1098;2682;1098;2684;1108;2684;1108;2682
A;994;2888;994;2888;994;2888;994;2888
A;1014;2943;1014;2947;1018;2947;1018;2943
